x(m),y(m),z(m),Bx(T),By(T),Bz(T)
1.7689655172413794,0.0,3.710909090909091,0.006896084675149218,-0.06269644384472467,-0.004966446678804636
1.8620689655172415,0.0,3.710909090909091,0.0015763424116610192,-0.050220536066173105,-2.710505431213761e-19
1.9551724137931035,0.0,3.710909090909091,0.00157634241166102,-0.04691913775787625,-5.421010862427522e-20
2.048275862068966,0.0,3.710909090909091,0.0015763424116610192,-0.04391167837502693,-1.0842021724855044e-19
2.1413793103448278,0.0,3.710909090909091,0.0015763424116610198,-0.04116842262723774,2.710505431213761e-19
2.2344827586206897,0.0,3.710909090909091,0.0015763424116610196,-0.03866250616267959,1.8973538018496328e-19
2.327586206896552,0.0,3.710909090909091,0.0015763424116610185,-0.03636981074811325,1.6263032587282567e-19
2.420689655172414,0.0,3.710909090909091,0.001576342411661019,-0.0342687740178,4.607859233063394e-19
2.513793103448276,0.0,3.710909090909091,0.0015763424116610192,-0.032340169723784076,1.3552527156068805e-19
2.6068965517241383,0.0,3.710909090909091,0.0015763424116610187,-0.03056688078527285,-2.710505431213761e-20
2.7,0.0,3.710909090909091,-1.6263032587282567e-19,-0.027761410918135193,1.054519421145325e-05
0.0,0.0,3.8018181818181818,4.336808689942018e-19,-0.2319247969161327,-0.0156804651922835
0.09310344827586207,0.0,3.8018181818181818,-3.2526065174565133e-18,-0.2306089535532824,-0.015680465192283492
0.18620689655172415,0.0,3.8018181818181818,0.00045031272332535254,-0.2096997367367998,3.469446951953614e-18
0.2793103448275862,0.0,3.8018181818181818,0.000450312723325351,-0.20348217805113505,3.469446951953614e-18
0.3724137931034483,0.0,3.8018181818181818,0.0004503127233253517,-0.19526570459232204,6.071532165918825e-18
0.4655172413793104,0.0,3.8018181818181818,0.000450312723325351,-0.1854949946616653,4.336808689942018e-18
0.5586206896551724,0.0,3.8018181818181818,0.00045031272332535124,-0.17467080501064203,1.3010426069826053e-18
0.6517241379310346,0.0,3.8018181818181818,0.00045031272332535016,-0.16329541523530605,3.0357660829594124e-18
0.7448275862068966,0.0,3.8018181818181818,0.0004503127233253497,-0.1518205939078035,1.3010426069826053e-18
0.8379310344827586,0.0,3.8018181818181818,0.000897572109065409,-0.1424026759994021,-0.003084043069012275
0.9310344827586208,0.0,3.8018181818181818,-0.0029242740507197124,-0.13038664658684265,-0.004292719910488253
1.024137931034483,0.0,3.8018181818181818,0.001370756022371258,-0.1182585084194457,8.673617379884035e-19
1.1172413793103448,0.0,3.8018181818181818,0.001370756022371257,-0.10904421054749378,1.0842021724855044e-18
1.210344827586207,0.0,3.8018181818181818,0.0013707560223712569,-0.10062807483580169,1.3010426069826053e-18
1.3034482758620691,0.0,3.8018181818181818,0.0013707560223712575,-0.09299190327956017,1.1926223897340549e-18
1.396551724137931,0.0,3.8018181818181818,0.0013707560223712588,-0.08609263993779481,-3.2526065174565133e-19
1.4896551724137932,0.0,3.8018181818181818,0.0013707560223712575,-0.07987411519214702,3.2526065174565133e-19
1.5827586206896553,0.0,3.8018181818181818,0.0013707560223712584,-0.07427500657124035,7.589415207398531e-19
1.6758620689655173,0.0,3.8018181818181818,0.006896084675149217,-0.07104720645097298,-0.004966446678804637
1.7689655172413794,0.0,3.8018181818181818,0.006896084675149216,-0.06650540966683756,-0.004966446678804636
1.8620689655172415,0.0,3.8018181818181818,9.090852067517019e-05,-0.055584596556183356,3.57342834892967e-05
1.9551724137931035,0.0,3.8018181818181818,0.0015763424116610192,-0.04985981070643823,1.6263032587282567e-19
2.048275862068966,0.0,3.8018181818181818,0.0015763424116610187,-0.046510563317748055,1.6263032587282567e-19
2.1413793103448278,0.0,3.8018181818181818,0.0015763424116610187,-0.04347375334265029,2.168404344971009e-19
2.2344827586206897,0.0,3.8018181818181818,0.0015763424116610187,-0.04071470793464603,8.131516293641283e-20
2.327586206896552,0.0,3.8018181818181818,0.0015763424116610194,-0.03820288083115227,4.607859233063394e-19
2.420689655172414,0.0,3.8018181818181818,0.0015763424116610192,-0.03591140838609429,2.710505431213761e-20
2.513793103448276,0.0,3.8018181818181818,0.001576342411661019,-0.033816681323785874,8.131516293641283e-20
2.6068965517241383,0.0,3.8018181818181818,-5.421010862427522e-20,-0.030725680443655364,1.0545194211453277e-05
2.7,0.0,3.8018181818181818,5.421010862427522e-20,-0.028964687874720053,1.054519421145325e-05
0.0,0.0,3.8927272727272726,-2.3852447794681098e-18,-0.28026608806212827,-0.015680465192283492
0.09310344827586207,0.0,3.8927272727272726,0.0,-0.2783959769699944,-0.015680465192283496
0.18620689655172415,0.0,3.8927272727272726,-8.673617379884035e-19,-0.2728928473733047,-0.015680465192283492
0.2793103448275862,0.0,3.8927272727272726,0.000450312723325351,-0.24704230096052693,7.806255641895632e-18
0.3724137931034483,0.0,3.8927272727272726,0.0004503127233253471,-0.23543647978372487,6.071532165918825e-18
0.4655172413793104,0.0,3.8927272727272726,0.00045031272332535536,-0.22172868137087115,6.071532165918825e-18
0.5586206896551724,0.0,3.8927272727272726,0.00045031272332534756,-0.20669982551186228,5.204170427930421e-18
0.6517241379310346,0.0,3.8927272727272726,0.00045031272332535016,-0.19112511690532585,3.903127820947816e-18
0.7448275862068966,0.0,3.8927272727272726,0.0008975721090654057,-0.1774705721649865,-0.003084043069012274
0.8379310344827586,0.0,3.8927272727272726,0.0008975721090654077,-0.16266451500859405,-0.003084043069012275
0.9310344827586208,0.0,3.8927272727272726,-0.0029242740507197124,-0.14749773691239282,-0.004292719910488253
1.024137931034483,0.0,3.8927272727272726,-0.002924274050719711,-0.13481290188948097,-0.004292719910488253
1.1172413793103448,0.0,3.8927272727272726,0.001370756022371257,-0.12119198855182389,6.505213034913027e-19
1.210344827586207,0.0,3.8927272727272726,0.0013707560223712586,-0.11088576208568421,1.3010426069826053e-18
1.3034482758620691,0.0,3.8927272727272726,0.0013707560223712562,-0.10168288730865466,1.3010426069826053e-18
1.396551724137931,0.0,3.8927272727272726,0.0013707560223712575,-0.09348730086073168,1.734723475976807e-18
1.4896551724137932,0.0,3.8927272727272726,0.0013707560223712592,-0.08619544575957708,4.336808689942018e-19
1.5827586206896553,0.0,3.8927272727272726,0.006896084675149218,-0.08151886733757517,-0.004966446678804636
1.6758620689655173,0.0,3.8927272727272726,0.006896084675149219,-0.07573581275980748,-0.004966446678804636
1.7689655172413794,0.0,3.8927272727272726,9.09085206751703e-05,-0.06374940906078128,3.5734283489298e-05
1.8620689655172415,0.0,3.8927272727272726,9.090852067517084e-05,-0.0591312917921393,3.573428348929708e-05
1.9551724137931035,0.0,3.8927272727272726,9.09085206751703e-05,-0.054990150392829146,3.573428348929697e-05
2.048275862068966,0.0,3.8927272727272726,0.0015763424116610187,-0.0492435040343978,2.168404344971009e-19
2.1413793103448278,0.0,3.8927272727272726,0.0015763424116610187,-0.045888212860469985,-1.6263032587282567e-19
2.2344827586206897,0.0,3.8927272727272726,0.0015763424116610183,-0.042856318038025365,-5.421010862427522e-20
2.327586206896552,0.0,3.8927272727272726,0.0015763424116610187,-0.040109646846322775,4.87890977618477e-19
2.420689655172414,0.0,3.8927272727272726,0.0015763424116610187,-0.03761513383891387,2.981555974335137e-19
2.513793103448276,0.0,3.8927272727272726,0.0,-0.0341718380403996,1.054519421145344e-05
2.6068965517241383,0.0,3.8927272727272726,-2.710505431213761e-19,-0.03209938919906294,1.0545194211453141e-05
2.7,0.0,3.8927272727272726,-5.963111948670274e-19,-0.030203845198181777,1.0545194211453331e-05
0.0,0.0,3.983636363636364,3.0357660829594124e-18,-0.34676776088186423,-0.0156804651922835
0.09310344827586207,0.0,3.983636363636364,4.336808689942018e-18,-0.3440542841572667,-0.015680465192283485
0.18620689655172415,0.0,3.983636363636364,0.0,-0.33606611491726446,-0.01568046519228348
0.2793103448275862,0.0,3.983636363636364,0.0004503127233253545,-0.3062361781968389,8.673617379884035e-18
0.3724137931034483,0.0,3.983636363636364,0.00045031272332535146,-0.2894297242640928,1.0408340855860843e-17
0.4655172413793104,0.0,3.983636363636364,0.00045031272332534886,-0.26970132904101346,4.336808689942018e-18
0.5586206896551724,0.0,3.983636363636364,0.00045031272332535146,-0.248313246207581,-8.673617379884035e-19
0.6517241379310346,0.0,3.983636363636364,0.0008975721090654061,-0.22830044462618237,-0.0030840430690122714
0.7448275862068966,0.0,3.983636363636364,0.0008975721090654061,-0.20711521609313993,-0.0030840430690122693
0.8379310344827586,0.0,3.983636363636364,0.0008975721090654074,-0.18726966820650345,-0.003084043069012277
0.9310344827586208,0.0,3.983636363636364,-0.002924274050719711,-0.16782933972136954,-0.004292719910488251
1.024137931034483,0.0,3.983636363636364,-0.0029242740507197116,-0.15160445039532255,-0.004292719910488251
1.1172413793103448,0.0,3.983636363636364,-0.002924274050719713,-0.13723075179889574,-0.004292719910488253
1.210344827586207,0.0,3.983636363636364,0.0013707560223712558,-0.12244194433293133,1.3010426069826053e-18
1.3034482758620691,0.0,3.983636363636364,0.001370756022371257,-0.11134247998608927,1.0842021724855044e-18
1.396551724137931,0.0,3.983636363636364,0.0013707560223712582,-0.10161060887275036,9.75781955236954e-19
1.4896551724137932,0.0,3.983636363636364,0.0013707560223712575,-0.0930700323523097,8.673617379884035e-19
1.5827586206896553,0.0,3.983636363636364,0.006896084675149218,-0.08737354889936072,-0.004966446678804637
1.6758620689655173,0.0,3.983636363636364,0.006896084675149218,-0.080752762025232,-0.004966446678804637
1.7689655172413794,0.0,3.983636363636364,9.090852067516922e-05,-0.06807407951288351,3.5734283489297514e-05
1.8620689655172415,0.0,3.983636363636364,9.090852067517008e-05,-0.06288032161375115,3.5734283489297135e-05
1.9551724137931035,0.0,3.983636363636364,9.090852067517052e-05,-0.05825755840384687,3.573428348929724e-05
2.048275862068966,0.0,3.983636363636364,0.0015763424116610187,-0.05210550860730342,-1.6263032587282567e-19
2.1413793103448278,0.0,3.983636363636364,0.0015763424116610194,-0.04840696897820604,5.421010862427522e-20
2.2344827586206897,0.0,3.983636363636364,0.0015763424116610179,-0.045082816174281004,-1.6263032587282567e-19
2.327586206896552,0.0,3.983636363636364,0.0015763424116610174,-0.04208596691620825,2.710505431213761e-19
2.420689655172414,0.0,3.983636363636364,-7.589415207398531e-19,-0.03820393666009034,1.0545194211453331e-05
2.513793103448276,0.0,3.983636363636364,-4.336808689942018e-19,-0.0357468140429595,1.054519421145325e-05
2.6068965517241383,0.0,3.983636363636364,-3.7947076036992655e-19,-0.03351273990531091,1.054519421145325e-05
2.7,0.0,3.983636363636364,-2.710505431213761e-19,-0.03147621350067226,1.0545194211453385e-05
0.0,0.0,4.074545454545454,2.6020852139652106e-18,-0.44105067975231316,-0.01568046519228349
0.09310344827586207,0.0,4.074545454545454,-8.673617379884035e-19,-0.43703508072796193,-0.015680465192283485
0.18620689655172415,0.0,4.074545454545454,-8.673617379884035e-19,-0.4251865407247184,-0.01568046519228348
0.2793103448275862,0.0,4.074545454545454,-2.168404344971009e-18,-0.40615084440226656,-0.01568046519228347
0.3724137931034483,0.0,4.074545454545454,0.0004503127233253506,-0.36408970924596396,1.214306433183765e-17
0.4655172413793104,0.0,4.074545454545454,0.0004503127233253545,-0.33484003459189676,3.469446951953614e-18
0.5586206896551724,0.0,4.074545454545454,0.0008975721090654014,-0.3052957789118429,-0.0030840430690122628
0.6517241379310346,0.0,4.074545454545454,0.0008975721090653975,-0.27396982868914793,-0.0030840430690122723
0.7448275862068966,0.0,4.074545454545454,0.0008975721090654083,-0.24429932445826114,-0.003084043069012267
0.8379310344827586,0.0,4.074545454545454,0.0008975721090654066,-0.21728553585405055,-0.0030840430690122736
0.9310344827586208,0.0,4.074545454545454,-0.0029242740507197116,-0.19200457203920246,-0.004292719910488251
1.024137931034483,0.0,4.074545454545454,-0.0029242740507197107,-0.17112244155635237,-0.004292719910488251
1.1172413793103448,0.0,4.074545454545454,-0.0029242740507197137,-0.15307435573742323,-0.004292719910488255
1.210344827586207,0.0,4.074545454545454,0.0013707560223712601,-0.13539525522193926,8.673617379884035e-19
1.3034482758620691,0.0,4.074545454545454,0.0013707560223712584,-0.12201776131848047,8.673617379884035e-19
1.396551724137931,0.0,4.074545454545454,0.0013707560223712577,-0.11048135851817746,1.3010426069826053e-18
1.4896551724137932,0.0,4.074545454545454,0.006896084675149216,-0.10231493183701741,-0.004966446678804636
1.5827586206896553,0.0,4.074545454545454,0.006896084675149219,-0.09364844384322667,-0.004966446678804635
1.6758620689655173,0.0,4.074545454545454,0.006896084675149216,-0.08609055142805004,-0.004966446678804636
1.7689655172413794,0.0,4.074545454545454,9.090852067516846e-05,-0.07264650857139668,3.573428348929827e-05
1.8620689655172415,0.0,4.074545454545454,9.090852067516846e-05,-0.06682272299099618,3.573428348929735e-05
1.9551724137931035,0.0,4.074545454545454,9.090852067516922e-05,-0.061677396573930725,3.5734283489297026e-05
2.048275862068966,0.0,4.074545454545454,9.090852067516889e-05,-0.05711265631611618,3.5734283489297026e-05
2.1413793103448278,0.0,4.074545454545454,0.0015763424116610196,-0.051023033497559746,3.2526065174565133e-19
2.2344827586206897,0.0,4.074545454545454,0.0015763424116610192,-0.04738801334189409,3.2526065174565133e-19
2.327586206896552,0.0,4.074545454545454,-9.215718466126788e-19,-0.04295413232873084,1.0545194211453602e-05
2.420689655172414,0.0,4.074545454545454,5.421010862427522e-20,-0.04001758741548274,1.0545194211453304e-05
2.513793103448276,0.0,4.074545454545454,-8.673617379884035e-19,-0.03736517824813856,1.054519421145344e-05
2.6068965517241383,0.0,4.074545454545454,0.0,-0.03496209579775238,1.0545194211453331e-05
2.7,0.0,4.074545454545454,-7.047314121155779e-19,-0.032778614678257836,1.0545194211453222e-05
0.0,0.0,4.165454545454546,-5.637851296924623e-18,-0.5793569855608174,-0.01568046519228346
0.09310344827586207,0.0,4.165454545454546,-6.5052130349130266e-18,-0.5733159207765112,-0.01568046519228348
0.18620689655172415,0.0,4.165454545454546,1.734723475976807e-18,-0.5553931811094787,-0.015680465192283485
0.2793103448275862,0.0,4.165454545454546,-1.1275702593849246e-17,-0.5263521561319737,-0.01568046519228349
0.3724137931034483,0.0,4.165454545454546,-1.1275702593849246e-17,-0.4879065499924333,-0.01568046519228349
0.4655172413793104,0.0,4.165454545454546,0.0008975721090654035,-0.42775053669768337,-0.003084043069012275
0.5586206896551724,0.0,4.165454545454546,-0.00046720936293366284,-0.3857736372323903,-0.0013721203470106035
0.6517241379310346,0.0,4.165454545454546,-0.00046720936293366544,-0.33939078801065925,-0.0013721203470106122
0.7448275862068966,0.0,4.165454545454546,-0.00046720936293365763,-0.2968715779473841,-0.0013721203470106087
0.8379310344827586,0.0,4.165454545454546,-0.004248115320254838,-0.26402709555327286,0.0008532518461382161
0.9310344827586208,0.0,4.165454545454546,-0.006101571257351559,-0.23553630114468338,-0.01526130279108395
1.024137931034483,0.0,4.165454545454546,-0.0061015712573515585,-0.20854796422034844,-0.015261302791083951
1.1172413793103448,0.0,4.165454545454546,-0.002924274050719712,-0.17101067073864845,-0.004292719910488253
1.210344827586207,0.0,4.165454545454546,-0.0029242740507197103,-0.15194371078248026,-0.004292719910488253
1.3034482758620691,0.0,4.165454545454546,0.0013707560223712575,-0.13372393664291596,1.734723475976807e-18
1.396551724137931,0.0,4.165454545454546,0.006896084675149218,-0.12190721607689858,-0.004966446678804635
1.4896551724137932,0.0,4.165454545454546,0.006896084675149217,-0.11028894750005495,-0.004966446678804636
1.5827586206896553,0.0,4.165454545454546,0.006896084675149216,-0.10032617949599096,-0.004966446678804636
1.6758620689655173,0.0,4.165454545454546,0.006896084675149217,-0.0917318268402671,-0.004966446678804636
1.7689655172413794,0.0,4.165454545454546,9.090852067516954e-05,-0.07745063133397706,3.573428348929773e-05
1.8620689655172415,0.0,4.165454545454546,9.090852067517084e-05,-0.07094418456322656,3.573428348929697e-05
1.9551724137931035,0.0,4.165454545454546,9.090852067517008e-05,-0.06523717789116215,3.5734283489297026e-05
2.048275862068966,0.0,4.165454545454546,9.090852067517073e-05,-0.06020643036906541,3.573428348929697e-05
2.1413793103448278,0.0,4.165454545454546,9.090852067516965e-05,-0.05575104085410537,3.57342834892973e-05
2.2344827586206897,0.0,4.165454545454546,-1.0842021724855044e-19,-0.048591740019857374,1.0545194211453385e-05
2.327586206896552,0.0,4.165454545454546,8.673617379884035e-19,-0.04505192163336437,1.0545194211453385e-05
2.420689655172414,0.0,4.165454545454546,-4.336808689942018e-19,-0.041878036400359184,1.0545194211453602e-05
2.513793103448276,0.0,4.165454545454546,0.0,-0.039021973054458176,1.0545194211453358e-05
2.6068965517241383,0.0,4.165454545454546,-4.336808689942018e-19,-0.03644319602555161,1.054519421145325e-05
2.7,0.0,4.165454545454546,-3.7947076036992655e-19,-0.03410737647842928,1.054519421145325e-05
0.0,0.0,4.256363636363637,6.938893903907228e-18,-0.7899012080768233,-0.015680465192283506
0.09310344827586207,0.0,4.256363636363637,8.673617379884035e-19,-0.7807266143392114,-0.015680465192283444
0.18620689655172415,0.0,4.256363636363637,2.6020852139652106e-18,-0.7532236130473718,-0.015680465192283444
0.2793103448275862,0.0,4.256363636363637,3.469446951953614e-18,-0.7078728615413621,-0.015680465192283465
0.3724137931034483,0.0,4.256363636363637,0.03844042872996045,-0.6763905126654159,-0.005503151061245316
0.4655172413793104,0.0,4.256363636363637,0.004335139491376656,-0.572151116740196,-0.0025026078188339074
0.5586206896551724,0.0,4.256363636363637,-0.00046720936293366197,-0.49004535601488164,-0.0013721203470106191
0.6517241379310346,0.0,4.256363636363637,-0.00046720936293364636,-0.41895569043823755,-0.0013721203470106122
0.7448275862068966,0.0,4.256363636363637,-0.004248115320254839,-0.36105394755077064,0.00085325184613823
0.8379310344827586,0.0,4.256363636363637,-0.004248115320254836,-0.3087303538231831,0.0008532518461382187
0.9310344827586208,0.0,4.256363636363637,-0.006101571257351558,-0.26930145279831375,-0.01526130279108395
1.024137931034483,0.0,4.256363636363637,-0.006101571257351561,-0.23439692989851305,-0.015261302791083953
1.1172413793103448,0.0,4.256363636363637,-0.0061015712573515585,-0.20596068187119831,-0.015261302791083948
1.210344827586207,0.0,4.256363636363637,-0.006101571257351555,-0.1826621510706902,-0.015261302791083953
1.3034482758620691,0.0,4.256363636363637,0.018710883122966416,-0.17478297236045784,-0.024766803109275037
1.396551724137931,0.0,4.256363636363637,0.0068960846751492146,-0.1322235087968082,-0.004966446678804634
1.4896551724137932,0.0,4.256363636363637,0.006896084675149216,-0.11876835757018751,-0.004966446678804635
1.5827586206896553,0.0,4.256363636363637,0.006896084675149217,-0.10737362504512178,-0.004966446678804636
1.6758620689655173,0.0,4.256363636363637,0.006896084675149218,-0.09764813886276866,-0.004966446678804636
1.7689655172413794,0.0,4.256363636363637,9.090852067517052e-05,-0.08246249617837552,3.573428348929838e-05
1.8620689655172415,0.0,4.256363636363637,9.090852067517008e-05,-0.07522472883331412,3.573428348929692e-05
1.9551724137931035,0.0,4.256363636363637,9.090852067517073e-05,-0.06892029905837524,3.573428348929746e-05
2.048275862068966,0.0,4.256363636363637,9.090852067516933e-05,-0.0633969071951748,3.573428348929735e-05
2.1413793103448278,0.0,4.256363636363637,0.0075037485816159535,-0.06316904854168237,-0.004674555746611519
2.2344827586206897,0.0,4.256363636363637,0.004423072390803626,-0.05178632760250183,5.761079981847527e-05
2.327586206896552,0.0,4.256363636363637,-1.0842021724855044e-19,-0.04719903284176805,1.0545194211453385e-05
2.420689655172414,0.0,4.256363636363637,-4.336808689942018e-19,-0.04377852282514588,1.0545194211453385e-05
2.513793103448276,0.0,4.256363636363637,-4.336808689942018e-19,-0.040711484723364375,1.0545194211453358e-05
2.6068965517241383,0.0,4.256363636363637,-5.421010862427522e-20,-0.0379511903255744,1.054519421145306e-05
2.7,0.0,4.256363636363637,2.168404344971009e-19,-0.03545836336317683,1.0545194211453385e-05
0.0,0.0,4.347272727272728,-8.673617379884035e-18,-1.1219494030538746,-0.015680465192283402
0.09310344827586207,0.0,4.347272727272728,-6.071532165918825e-18,-1.108054129464241,-0.015680465192283444
0.18620689655172415,0.0,4.347272727272728,0.0,-1.0656941608850876,-0.01568046519228347
0.2793103448275862,0.0,4.347272727272728,0.03844042872996044,-1.0233072097981455,-0.005503151061245284
0.3724137931034483,0.0,4.347272727272728,0.02060368631163233,-0.9207659617301985,-0.03864078266400736
0.4655172413793104,0.0,4.347272727272728,0.004335139491376637,-0.7700882021912536,-0.002502607818833942
0.5586206896551724,0.0,4.347272727272728,0.004335139491376651,-0.6454024624278476,-0.002502607818833904
0.6517241379310346,0.0,4.347272727272728,-0.00046720936293367064,-0.5254831077590898,-0.0013721203470106
0.7448275862068966,0.0,4.347272727272728,-0.004248115320254852,-0.4364849611379689,0.0008532518461382282
0.8379310344827586,0.0,4.347272727272728,-0.004248115320254838,-0.3625833906986823,0.0008532518461382144
0.9310344827586208,0.0,4.347272727272728,-0.006101571257351562,-0.3084841301823692,-0.015261302791083956
1.024137931034483,0.0,4.347272727272728,-0.006101571257351556,-0.26355017874702114,-0.015261302791083951
1.1172413793103448,0.0,4.347272727272728,-0.000123122619046687,-0.24912754357792077,-0.016342552227845353
1.210344827586207,0.0,4.347272727272728,-0.00012312261904667571,-0.2208705518009606,-0.016342552227845357
1.3034482758620691,0.0,4.347272727272728,0.018710883122966416,-0.18839870361895217,-0.024766803109275037
1.396551724137931,0.0,4.347272727272728,0.01871088312296642,-0.16970620782106519,-0.024766803109275037
1.4896551724137932,0.0,4.347272727272728,0.01871088312296642,-0.15422997084783796,-0.024766803109275037
1.5827586206896553,0.0,4.347272727272728,0.006896084675149217,-0.11474050136521888,-0.004966446678804636
1.6758620689655173,0.0,4.347272727272728,0.006896084675149217,-0.10379938398388343,-0.004966446678804636
1.7689655172413794,0.0,4.347272727272728,9.09085206751716e-05,-0.08765010356134734,3.573428348929773e-05
1.8620689655172415,0.0,4.347272727272728,9.090852067516987e-05,-0.07963873297469042,3.5734283489296755e-05
1.9551724137931035,0.0,4.347272727272728,0.007503748581615955,-0.07734342277561183,-0.004674555746611519
2.048275862068966,0.0,4.347272727272728,0.0075037485816159535,-0.07130467315157028,-0.0046745557466115195
2.1413793103448278,0.0,4.347272727272728,0.0075037485816159535,-0.06601274756696149,-0.004674555746611519
2.2344827586206897,0.0,4.347272727272728,0.004423072390803625,-0.0542735766180699,5.761079981847516e-05
2.327586206896552,0.0,4.347272727272728,0.004423072390803626,-0.050143633273632526,5.7610799818475324e-05
2.420689655172414,0.0,4.347272727272728,-5.421010862427522e-19,-0.04571138900715927,1.054519421145344e-05
2.513793103448276,0.0,4.347272727272728,7.589415207398531e-19,-0.04242731202617183,1.0545194211453385e-05
2.6068965517241383,0.0,4.347272727272728,3.2526065174565133e-19,-0.039480696282347114,1.0545194211453141e-05
2.7,0.0,4.347272727272728,1.6263032587282567e-19,-0.03682702408063605,1.0545194211453358e-05
0.0,0.0,4.4381818181818184,-1.1275702593849246e-17,-1.6550032212672894,-0.015680465192283305
